"id","cat_id","sub_cat_id","author_ids","book_access","title","description","image","url_type","url","download_enable","book_on_rent","book_rent_price","book_rent_time","featured","status"
"2","1","17","1077326,2927","Free","Harry Potter and the Order of the Phoenix","Harry Potter is about to start his fifth year at Hogwarts School of Witchcraft and Wizardry. Unlike most schoolboys, Harry never enjoys his summer holidays, but this summer is even worse than usual. The Dursleys, of course, are making his life a misery, but even his best friends, Ron and Hermione, seem to be neglecting him.Harry has had enough. He is beginning to think he must do something, anything, to change his situation, when the summer holidays come to an end in a very dramatic fashion. What Harry is about to discover in his new year at Hogwarts will turn his world upside down...","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1546910265i/2.jpg","local","upload\J.K. Rowling\Harry_Potter_and_the_Order_of_t_-_J.K._Rowling.epub","0","0","0.00","0","0","1"
"5","1","17","1077326,2927","Free","Harry Potter and the Prisoner of Azkaban","Harry Potter, along with his best friends, Ron and Hermione, is about to start his third year at Hogwarts School of Witchcraft and Wizardry. Harry can't wait to get back to school after the summer holidays. (Who wouldn't if they lived with the horrible Dursleys?) But when Harry gets to Hogwarts, the atmosphere is tense. There's an escaped mass murderer on the loose, and the sinister prison guards of Azkaban have been called in to guard the school...","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1630547330i/5.jpg","local","upload\J.K. Rowling\Harry_Potter_And_The_Prisoner_o_-_J.K._Rowling.epub","0","0","0.00","0","0","1"
"6","1","17","1077326,2927","Free","Harry Potter and the Goblet of Fire","It is the summer holidays and soon Harry Potter will be starting his fourth year at Hogwarts School of Witchcraft and Wizardry. Harry is counting the days: there are new spells to be learnt, more Quidditch to be played, and Hogwarts castle to continue exploring. But Harry needs to be careful - there are unexpected dangers lurking...","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1554006152i/6.jpg","local","upload\J.K. Rowling\Harry_Potter_and_The_Goblet_of_-_J.K._Rowling.epub","0","0","0.00","0","0","1"
"33","1","17","656983","Free","The Lord of the Rings","One Ring to rule them all, One Ring to find them, One Ring to bring them all and in the darkness bind themIn ancient times the Rings of Power were crafted by the Elven-smiths, and Sauron, the Dark Lord, forged the One Ring, filling it with his own power so that he could rule all others. But the One Ring was taken from him, and though he sought it throughout Middle-earth, it remained lost to him. After many ages it fell by chance into the hands of the hobbit Bilbo Baggins.From Sauron's fastness in the Dark Tower of Mordor, his power spread far and wide. Sauron gathered all the Great Rings to him, but always he searched for the One Ring that would complete his dominion.When Bilbo reached his eleventy-first birthday he disappeared, bequeathing to his young cousin Frodo the Ruling Ring and a perilous quest: to journey across Middle-earth, deep into the shadow of the Dark Lord, and destroy the Ring by casting it into the Cracks of Doom.The Lord of the Rings tells of the great quest undertaken by Frodo and the Fellowship of the Ring: Gandalf the Wizard; the hobbits Merry, Pippin, and Sam; Gimli the Dwarf; Legolas the Elf; Boromir of Gondor; and a tall, mysterious stranger called Strider.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1566425108i/33.jpg","local","upload\J.R.R. Tolkien\The_Lord_of_the_Rings_#02_-_The_-_J._R._R._Tolkien.epub","0","0","0.00","0","0","1"
"327","1","1","187","Free","Why Zebras Don't Get Ulcers","Now in a third edition, Robert M. Sapolsky's acclaimed and successful Why Zebras Don't Get Ulcers features new chapters on how stress affects sleep and addiction, as well as new insights into anxiety and personality disorder and the impact of spirituality on managing stress.As Sapolsky explains, most of us do not lie awake at night worrying about whether we have leprosy or malaria. Instead, the diseases we fear—and the ones that plague us now—are illnesses brought on by the slow accumulation of damage, such as heart disease and cancer. When we worry or experience stress, our body turns on the same physiological responses that an animal's does, but we do not resolve conflict in the same way—through fighting or fleeing. Over time, this activation of a stress response makes us sick.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441955030i/327.jpg","local","upload\Robert M. Sapolsky\Robert_M._Sapolsky_-_Why_Zebras_Don't_Get_Ulcers__The_Acclaimed_Guide_to_Stress,_Stress-Related_Diseases,_and_Coping__-Holt_Paperbacks_(2004).epub","0","0","0.00","0","0","1"
"960","1","2","630","Free","Angels & Demons","An ancient secret brotherhood.A devastating new weapon of destruction.When world-renowned Harvard symbologist Robert Langdon is summoned to a Swiss research facility to analyze a mysterious symbol -- seared into the chest of a murdered physicist -- he discovers evidence of the unimaginable: the resurgence of an ancient secret brotherhood known as the Illuminati...the most powerful underground organization ever to walk the earth. The Illuminati has now surfaced to carry out the final phase of its legendary vendetta against its most hated enemy -- the Catholic Church. Langdon's worst fears are confirmed on the eve of the Vatican's holy conclave, when a messenger of the Illuminati announces they have hidden an unstoppable time bomb at the very heart of Vatican City. With the countdown under way, Langdon jets to Rome to join forces with Vittoria Vetra, a beautiful and mysterious Italian scientist, to assist the Vatican in a desperate bid for survival.Embarking on a frantic hunt through sealed crypts, dangerous catacombs, deserted cathedrals, and even the most secretive vault on earth, Langdon and Vetra follow a 400-year-old trail of ancient symbols that snakes across Rome toward the long-forgotten Illuminati lair...a clandestine location that contains the only hope for Vatican salvation.An explosive international thriller, Angels & Demons careens from enlightening epiphanies to dark truths as the battle between science and religion turns to war.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1696691404i/960.jpg","local","upload\Dan       Brown\Angels_&_Demons_-_Dan_Brown.epub","0","0","0.00","0","0","1"
"968","1","2","630","Free","The da Vinci Code","Alternate covers for 9780307277671 can be found:The da Vinci Code, The da Vinci Code, The da Vinci Code, and The da Vinci CodeWhile in Paris on business, Harvard symbologist Robert Langdon receives an urgent late-night phone call: the elderly curator of the Louvre has been murdered inside the museum. Near the body, police have found a baffling cipher. While working to solve the enigmatic riddle, Langdon is stunned to discover it leads to a trail of clues hidden in the works of Da Vinci -- clues visible for all to see -- yet ingeniously disguised by the painter.Langdon joins forces with a gifted French cryptologist, Sophie Neveu, and learns the late curator was involved in the Priory of Sion -- an actual secret society whose members included Sir Isaac Newton, Botticelli, Victor Hugo, and Da Vinci, among others. In a breathless race through Paris, London, and beyond, Langdon and Neveu match wits with a faceless powerbroker who seems to anticipate their every move. Unless Langdon and Neveu can decipher the labyrinthine puzzle in time, the Priory's ancient secret -- and an explosive historical truth -- will be lost forever.The Da Vinci Code heralds the arrival of a new breed of lightning-paced, intelligent thriller utterly unpredictable right up to its stunning conclusion.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1720313229i/968.jpg","local","upload\Dan       Brown\The_Da_Vinci_Code_-_Dan_Brown.epub","0","0","0.00","0","0","1"
"976","1","2","630","Free","Deception Point","A shocking scientific discovery. A conspiracy of staggering brilliance. A thriller unlike any you've ever read....When a new NASA satellite spots evidence of an astonishingly rare object buried deep in the Arctic ice, the floundering space agency proclaims a much-needed victory… a victory that has profound implications for U.S. space policy and the impending presidential election. With the Oval Office in the balance, the President dispatches White House Intelligence analyst Rachel Sexton to the Milne Ice Shelf to verify the authenticity of the find. Accompanied by a team of experts, including the charismatic academic Michael Tolland, Rachel uncovers the unthinkable—evidence of scientific trickery—a bold deception that threatens to plunge the world into controversy.But before Rachel can contact the President, she and Michael are attacked by a deadly task force…a private team of assassins controlled by a mysterious powerbroker who will stop at nothing to hide the truth. Fleeing for their lives in an environment as desolate as it is lethal, they possess only one hope, to find out who is behind this masterful ploy. The truth, they will learn, is the most shocking deception of all…","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1551277487i/976.jpg","local","upload\Dan       Brown\Deception_Point_-_Dan_Brown.epub","0","0","0.00","0","0","1"
"1110","1","2","721","Free","The Broker","In his final hours in the Oval Office, the outgoing President grants a controversial last-minute pardon to Joel Backman, a notorious Washington power broker who has spent the last six years hidden away in a federal prison.What no one knows is that the President issued the pardon only after receiving enormous pressure from the CIA. It seems Backman, in his power broker heyday, may have obtained secrets that compromise the world's most sophisticated satellite surveillance system.Backman is quietly smuggled out of the country in a military cargo plane, given a new name, a new identity, and a new home in Italy. Eventually, after he has settled into his new life, the CIA will leak his whereabouts to the Israelis, the Russians, the Chinese, and the Saudis. Then the CIA will do what it does best: sit back and watch. The question is not whether Backman will survive, there is no chance of that. The question the CIA needs answered is, who will kill him?","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924342i/1110.jpg","local","upload\John Grisham\John_Grisham_-_[Novels_16]_-_The_Broker.epub","0","0","0.00","0","0","1"
"1303","1","1","865","Free","The 48 Laws of Power","Amoral, cunning, ruthless, and instructive, this multi-million-copy New York Times bestseller is the definitive manual for anyone interested in gaining, observing, or defending against ultimate control – from the author of The Laws of Human Nature.In the book that People magazine proclaimed “beguiling” and “fascinating,” Robert Greene and Joost Elffers have distilled three thousand years of the history of power into 48 essential laws by drawing from the philosophies of Machiavelli, Sun Tzu, and Carl Von Clausewitz and also from the lives of figures ranging from Henry Kissinger to P.T. Barnum. Some laws teach the need for prudence (“Law 1: Never Outshine the Master”), others teach the value of confidence (“Law 28: Enter Action with Boldness”), and many recommend absolute self-preservation (“Law 15: Crush Your Enemy Totally”). Every law, though, has one thing in common: an interest in total domination. In a bold and arresting two-color package, The 48 Laws of Power is ideal whether your aim is conquest, self-defense, or simply to understand the rules of the game.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1694722764i/1303.jpg","local","upload\Robert Greene\48_laws_of_powers_-_Robert_Greene.epub","0","0","0.00","0","0","1"
"1426","1","2","566","Free","Warrior of the Light","Warrior of the Light: A Manual is an inspirational companion to The Alchemist, an international bestseller that has beguiled millions of readers around the world. Every short passage invites us to live out our dreams, to embrace the uncertainty of life, and to rise to our own unique destiny. In his inimitable style, Paulo Coelho helps bring out the Warrior of the Light within each of us. He also shows readers how to embark upon the way of the Warrior: the one who appreciates the miracle of being alive, the one who accepts failure, and the one whose quest leads him to become the person he wants to be.Paulo Coelho is one of the most beloved storytellers of our time. Now, in the long-awaited companion to his first novel, Coelho presents a collection of philosophical stories that will delight and guide seekers everywhere.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1359135200i/1426.jpg","local","upload\Paulo Coelho\Warrior_of_the_light-a_manual_-_paulo_coelho.epub","0","0","0.00","0","0","1"
"1427","1","27","566","Free","The Zahir","The narrator of  The Zahir  is a bestselling novelist who lives in Paris and enjoys all the privileges money and celebrity bring. His wife of ten years, Esther, is a war correspondent who has disappeared along with a friend, Mikhail, who may or may not be her lover.Was Esther kidnapped, murdered, or did she simply escape a marriage that left her unfulfilled? The narrator doesn’t have any answers, but he has plenty of questions of his own. Then one day Mikhail finds the narrator and promises to reunite him with his wife. In his attempt to recapture a lost love, the narrator discovers something unexpected about himself.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1493044059i/1427.jpg","local","upload\Paulo Coelho\The_zahir_-_paulo_coelho.epub","0","0","0.00","0","0","1"
"1429","1","2","566,740937","Free","The Fifth Mountain","Written with the same masterful prose and clarity of vision that made The Alchemist an international phenomenon, The Fifth Mountain is Paulo Coelho's inspiring story of the Biblical prophet Elijah. In the ninth century B.C., the Phoenician princess Jezebel orders the execution of all the prophets who refuse to seek safety in the land of Zarephath, where the unexpectedly finds true love with a young widow. But this newfound rapture is to be cut short, and Elijah sees all of his hopes and dreams irrevocably erased as he is swept into a whirlwind of events that threatens his very existence. In what is truly a literary milestone, Coelho gives a quietly moving account of a man touched by the hand of God who must triumph over his frustrations in a soul-shattering trail of faith.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1412531400i/1429.jpg","local","upload\Paulo Coelho\The_fifth_mountain_-_paulo_coelho.epub","0","0","0.00","0","0","1"
"1430","1","16","566,24758","Free","Eleven Minutes","Eleven Minutes is the story of Maria, a young girl from a Brazilian village, whose first innocent brushes with love leave her heartbroken. At a tender age, she becomes convinced that she will never find true love, instead believing that “love is a terrible thing that will make you suffer. . . .” A chance meeting in Rio takes her to Geneva, where she dreams of finding fame and fortune.Maria’s despairing view of love is put to the test when she meets a handsome young painter. In this odyssey of self-discovery, Maria has to choose between pursuing a path of darkness—sexual pleasure for its own sake—or risking everything to find her own “inner light” and the possibility of sacred sex, sex in the context of love.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358266987i/1430.jpg","local","upload\Paulo Coelho\Eleven_minutes_-_paulo_coelho.epub","0","0","0.00","0","0","1"
"1622","1","2","947,569383,8140","Free","A Midsummer Night’s Dream","Shakespeare's intertwined love polygons begin to get complicated from the start--Demetrius and Lysander both want Hermia but she only has eyes for Lysander. Bad news is, Hermia's father wants Demetrius for a son-in-law. On the outside is Helena, whose unreturned love burns hot for Demetrius. Hermia and Lysander plan to flee from the city under cover of darkness but are pursued by an enraged Demetrius (who is himself pursued by an enraptured Helena). In the forest, unbeknownst to the mortals, Oberon and Titania (King and Queen of the faeries) are having a spat over a servant boy. The plot twists up when Oberon's head mischief-maker, Puck, runs loose with a flower which causes people to fall in love with the first thing they see upon waking. Throw in a group of labourers preparing a play for the Duke's wedding (one of whom is given a donkey's head and Titania for a lover by Puck) and the complications become fantastically funny.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327874534i/1622.jpg","local","upload\William Shakespeare\A_Midsummer_Nights_Dream.ePub","0","0","0.00","0","0","1"
"1953","1","2","239579,61986","Free","A Tale of Two Cities","A Tale of Two Cities is Charles Dickens’s great historical novel, set against the violent upheaval of the French Revolution. The most famous and perhaps the most popular of his works, it compresses an event of immense complexity to the scale of a family history, with a cast of characters that includes a bloodthirsty ogress and an antihero as believably flawed as any in modern fiction. Though the least typical of the author’s novels, A Tale of Two Cities still underscores many of his enduring themes—imprisonment, injustice, social anarchy, resurrection, and the renunciation that fosters renewal.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1344922523i/1953.jpg","local","upload\Charles Dickens\A_Tale_of_Two_Cities_and_Great_-_Charles_Dickens.epub","0","0","0.00","0","0","1"
"1972","1","3","1328","Free","Den of Thieves","A #1 bestseller from coast to coast, Den of Thieves tells the full story of the insider-trading scandal that nearly destroyed Wall Street, the men who pulled it off, and the chase that finally brought them to justice.Pulitzer Prize–winner James B. Stewart shows for the first time how four of the eighties’ biggest names on Wall Street—Michael Milken, Ivan Boesky, Martin Siegel, and Dennis Levine—created the greatest insider-trading ring in financial history and almost walked away with billions, until a team of downtrodden detectives triumphed over some of America’s most expensive lawyers to bring this powerful quartet to justice.Based on secret grand jury transcripts, interviews, and actual trading records, and containing explosive new revelations about Michael Milken and Ivan Boesky, Den of Thieves weaves all the facts into an unforgettable narrative—a portrait of human nature, big business, and crime of unparalleled proportions.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441985458i/1972.jpg","local","upload\James B. Stewart\James_B._Stewart_-_Den_of_Thieves-Simon_Schuster_(1992).epub","0","0","0.00","0","0","1"
"1990","1","2","239579,1340,3128534","Free","Martin Chuzzlewit","While writing Martin Chuzzlewit - his sixth novel - Dickens declared it 'immeasurably the best of my stories.' He was already famous as the author of The Pickwick Papers and Oliver Twist. Set partly in America, which Dickens had visited in 1842, the novel includes a searing satire on the United States. Martin Chuzzlewit is the story of two Chuzzlewits, Martin and Jonas, who have inherited the characteristic Chuzzlewit selfishness. It contrasts their diverse fates of moral redemption and worldly success for one, with increasingly desperate crime for the other. This powerful black comedy involves hypocrisy, greed and blackmail, as well as the most famous of Dickens's grotesques, Mrs Gamp.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1334392783i/1990.jpg","local","upload\Charles Dickens\Martin_Chuzzlewit_-_Charles_Dickens.epub","0","0","0.00","0","0","1"
"2330","1","2","1583","Free","The Languages of Tolkien's Middle-Earth","The same delight that led Tolkien to invent fourteen different languages and assorted alphabets for his Middle-earth dwellers now leads many of his fans to puzzle out translations for the Rohirrim's battle cries and to write their love letters in Elvish.Here is the perfect handbook for all such enthusiasts as well as for serious students of language. It includes a full account of Tolkien the linguist, as well as telling how to write all the languages, with guides to grammar and pronunciation, and a complete dictionary of the fourteen languages.Here is a book to deepen and enhance our enjoyment of those classics of Middle-earth, The Hobbit, The Lord of the Rings, and The Silmarillion.Ruth Noel teaches remedial and developmental reading in Riverside, California. She is the author of The Mythology of Middle-earth, on the relation between The Lord of the Rings and European myth in general. ""The author is convincing and fascinating as she connects Tolkien's fantasies with the hallowed myths of other cultures."" - Publishers Weekly","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1438367035i/2330.jpg","local","upload\Ruth S. Noel\A_chart_of_Quenya_noun_declensi_-_J._R._R._Tolkien.epub","0","0","0.00","0","0","1"
"2623","1","2","239579,3613,2876589","Free","Great Expectations","Great Expectations charts the progress of Pip from childhood through often painful experiences to adulthood, as he moves from the Kent marshes to busy, commercial London, encountering a variety of extraordinary characters ranging from Magwitch, the escaped convict, to Miss Havisham, locked up with her unhappy past and living with her ward, the arrogant, beautiful Estella.Pip must discover his true self, and his own set of values and priorities. Whether such values allow one to prosper in the complex world of early Victorian England is the major question posed by Great Expectations, one of Dickens's most fascinating, and disturbing, novels.This edition includes the original, discarded ending, Dickens's brief working notes, and the serial instalments and chapter divisions in different editions. It also uses the definitive Clarendon text.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1631687432i/2623.jpg","local","upload\Charles Dickens\Great_Expectations_-_Charles_Dickens.epub","0","0","0.00","0","0","1"
"2744","1","2","1221698","Free","Anansi Boys","God is dead. Meet the kids.Fat Charlie Nancy's normal life ended the moment his father dropped dead on a Florida karaoke stage. Charlie didn't know his dad was a god. And he never knew he had a brother. Now brother Spider's on his doorstep -- about to make Fat Charlie's life more interesting... and a lot more dangerous.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1479778049i/2744.jpg","local","upload\Neil Gaiman\Anansi_Boys_-_Neil_Gaiman.epub","0","0","0.00","0","0","1"
"3109","1","4","2121","Free","The Omnivore's Dilemma: A Natural History of Four Meals","What should we have for dinner? For omnivore like ourselves, this simple question has always posed a dilemma. When you can eat just about anything nature (or the supermarket) has to offer, deciding what you should eat will inevitably stir anxiety, especially when some of the foods on offer might shorten your life. Today, buffered by one food fad after another, America is suffering from what can only be described as a national eating disorder. The omnivore’s dilemma has returned with a vengeance, as the cornucopia of the modern American supermarket and fast-food outlet confronts us with a bewildering and treacherous food landscape. What’s at stake in our eating choices is not only our own and our children’s health, but the health of the environment that sustains life on earth.The Omnivore's Dilemma is groundbreaking book, in which one of America’s most fascinating, original, and elegant writers turns his own omnivorous mind to the seemingly straightforward question of what we should have for dinner. The question has confronted us since man discovered fire, but according to Michael Pollan, the bestselling author of The Botany of Desire, how we answer it today, at the dawn of the twenty-first century, may well determine our very survival as a species. Should we eat a fast-food hamburger? Something organic? Or perhaps something we hunt, gather, or grow ourselves? To find out, Pollan follows each of the food chains that sustain us—industrial food, organic or alternative food, and food we forage ourselves—from the source to a final meal, and in the process develops a definitive account of the American way of eating. His absorbing narrative takes us from Iowa cornfields to food-science laboratories, from feedlots and fast-food restaurants to organic farms and hunting grounds, always emphasizing our dynamic coevolutionary relationship with the handful of plant and animal species we depend on. Each time Pollan sits down to a meal, he deploys his unique blend of personal and investigative journalism to trace the origins of everything consumed, revealing what we unwittingly ingest and explaining how our taste for particular foods and flavors reflects our evolutionary inheritance.The surprising answers Pollan offers to the simple question posed by this book have profound political, economic, psychological, and even moral implications for all of us. Ultimately, this is a book as much about visionary solutions as it is about problems, and Pollan contends that, when it comes to food, doing the right thing often turns out to be the tastiest thing an eater can do. Beautifully written and thrillingly argued, The Omnivore’s Dilemma promises to change the way we think about the politics and pleasure of eating. For anyone who reads it, dinner will never again look, or taste, quite the same.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1393804353i/3109.jpg","local","upload\Michael Pollan\Michael_Pollan_-_The_Omnivore's_Dilemma_for_Kids__The_Secrets_Behind_What_You_Eat_(2009).epub","0","0","0.00","0","0","1"
"4008","1","2","566,169609,215818","Free","The Devil and Miss Prym","A stranger arrives at the remote village of Viscos, carrying with him a backpack containing a notebook and eleven gold bars. He comes searching for the answer to a question that torments him: Are human beings, in essence, good or evil? In welcoming the mysterious foreigner, the whole village becomes an accomplice to his sophisticated plot, which will forever mark their lives.A novel of temptation by the internationally bestselling author Paulo Coelho, The Devil and Miss Prym is a thought-provoking parable of a community devoured by greed, cowardice, and fear—as it struggles with the choice between good and evil.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1719433911i/4008.jpg","local","upload\Paulo Coelho\The_devil_and_miss_prym_-_paulo_coelho.epub","0","0","0.00","0","0","1"
"4978","1","17","3389,133241","Free","Wolves of the Calla","Roland and his tet have just returned to the path of the Beam when they discover that they are being followed by a group of inexperienced trackers. The trackers are from the town of Calla Bryn Sturgis, and they desperately need the help of gunslingers. Once every generation, a band of masked riders known as the Wolves gallop out of the dark land of Thunderclap to steal one half of all the twins born in the Callas. When the children are returned, they are roont, or mentally and physically ruined. In less than a month, the Wolves will raid again. In exchange for Roland’s aid, Father Callahan—a priest originally from our world—offers to give Roland a powerful but evil seeing sphere, a sinister globe called Black Thirteen which he has hidden below the floorboards of his church. Not only must Roland and his tet discover a way to defeat the invincible Wolves, but they must also return to New York so that they can save our world’s incarnation of the Dark Tower from the machinations of the evil Sombra Corporation.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1419360231i/4978.jpg","local","upload\Stephen King\Wolves_of_the_Calla_-_Stephen_King.epub","0","0","0.00","0","0","1"
"5038","1","17","3441","Free","The Pillars of Creation","Sequel to the New York Times bestselling Faith of the FallenNew York Times bestselling author Terry Goodkind has created his most lavish adventure yet. Tormented her entire life by inhuman voices, a young woman named Jennsen seeks to end her intolerable agony. She at last discovers a way to silence the voices. For everyone else, the torment is about to begin.With winter descending and the paralyzing dread of an army of annihilation occupying their homeland, Richard Rahl and his wife Kahlan must venture deep into a strange and desolate land. Their quest turns to terror when they find themselves the helpless prey of a tireless hunter.Meanwhile, Jennsen finds herself drawn into the center of a struggle for conquest and revenge. Worse yet, she finds her will seized by forces more abhorrent than anything she ever envisioned. Only then does she come to realize that the voices were real.Staggered by loss and increasingly isolated, Richard and Kahlan must stop the relentless, unearthly threat which has come out of the darkest night of the human soul. To do so, Richard will be called upon to face the demons stalking among the Pillars of Creation.Discover breathtaking adventure and true nobility of spirit. Find out why millions of readers the world over have elevated Terry Goodkind to the ranks of legend.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1516742944i/5038.jpg","local","upload\Terry Goodkind\The_Pillars_of_Creation_-_Terry_Goodkind.epub","0","0","0.00","0","0","1"
"5091","1","2","3389,19118569","Free","The Dark Tower","The seventh and final installment of Stephen King's The Dark Tower saga is perhaps the most anticipated book in the author's long career. King began this epic tale about the last gunslinger in the world more than 20 years ago; now he draws its suspenseful story to a close, snapping together the last pieces of his action puzzle and drawing Roland Deschain ever closer to his ultimate goal.Alternate cover edition for ISBN-10: 1416524525; ISBN-13: 9781416524526","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1372296329i/5091.jpg","local","upload\Stephen King\DarkTower_7_-_The_Dark_Tower_-_King,_Stephen.epub","0","0","0.00","0","0","1"
"5093","1","17","3389,2777560","Free","Song of Susannah","The Wolves have been defeated, but our tet faces yet another catastrophe. Susannah Dean’s body has been usurped by a demon named Mia who wants to use Susannah’s mortal form to bear a demon child. Stealing Black Thirteen, Mia has traveled through the Unfound Door to 1999 New York where she plans to give birth to her chap, a child born of two mothers and two fathers who will grow up to be Roland’s nemesis. With the help of the time-traveling Manni, Roland and Eddie plan to follow Susannah while Father Callahan and Jake will find Calvin Tower, owner of the vacant lot where a magical rose grows: a rose that must be saved at all costs. But despite our ka-tet’s intentions, ka has its own plans. Jake, Callahan, and Jake’s bumbler companion are transported to New York to follow Susannah, while Eddie and Roland are tumbled into East Stoneham, Maine, where they are greeted by Eddie’s old enemy, the gangster Balazar. But it isn’t just bullets that Roland and Eddie must brave. Soon they will meet their maker, in the form of a young author named Stephen King.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1554221361i/5093.jpg","local","upload\Stephen King\Song_of_Susannah_-_Stephen_King.epub","0","0","0.00","0","0","1"
"5094","1","17","3389","Free","The Drawing of the Three","While pursuing his quest for the Dark Tower through a world that is a nightmarishly distorted mirror image of our own, Roland, the last gunslinger, encounters three mysterious doorways on the beach. Each one enters into the life of a different person living in contemporary New York. Here he links forces with the defiant young Eddie Dean and the beautiful, brilliant, and brave Odetta Holmes, in a savage struggle against underworld evil and otherworldly enemies.Once again, Stephen King has masterfully interwoven dark, evocative fantasy and icy realism.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1370918050i/5094.jpg","local","upload\Stephen King\The_Drawing_Of_The_Three_-_Stephen_King.epub","0","0","0.00","0","0","1"
"5096","1","17","3389,10365","Free","Wizard and Glass","Roland, Eddie, Susannah, Jake, and Jake’s pet bumbler survive Blaine the Mono’s final crash, only to find themselves stranded in an alternate version of Topeka, Kansas, one that has been ravaged by the superflu virus. While following the deserted I-70 toward a distant glass palace, they hear the atonal squalling of a thinny, a place where the fabric of existence has almost entirely worn away. While camping near the edge of the thinny, Roland tells his ka-tet a story about another thinny, one that he encountered when he was little more than a boy. Over the course of one long magical night, Roland transports us to the Mid-World of long-ago and a seaside town called Hambry, where Roland fell in love with a girl named Susan Delgado, and where he and his old tet-mates Alain and Cuthbert battled the forces of John Farson, the harrier who—with a little help from a seeing sphere called Maerlyn’s Grapefruit—ignited Mid-World’s final war.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327946510i/5096.jpg","local","upload\Stephen King\Wizard_and_Glass_-_Stephen_King.epub","0","0","0.00","0","0","1"
"5160","1","4","3503","Free","The Heart of a Woman","Maya Angelou has fascinated, moved, and inspired countless readers with the first three volumes of her autobiography, one of the most remarkable personal narratives of our age. Now, in her fourth volume, The Heart of a Woman, her turbulent life breaks wide open with joy as the singer-dancer enters the razzle-dazzle of fabulous New York City. There, at the Harlem Writers Guild, her love for writing blazes anew. Her compassion and commitment lead her to respond to the fiery times by becoming the northern coordinator of Martin Luther King's history-making quest. A tempestuous, earthy woman, she promises her heart to one man only to have it stolen, virtually on her wedding day, by a passionate African freedom fighter.  Filled with unforgettable vignettes of famous characters, from Billie Holiday to Malcolm X, The Heart of a Woman sings with Maya Angelou's eloquent prose her fondest dreams, deepest disappointments, and her dramatically tender relationship with her rebellious teenage son. Vulnerable, humorous, tough, Maya speaks with an intimate awareness of the heart within all of us.","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1417404078i/5160.jpg","local","upload\Maya Angelou\(Maya_Angelou's_Autobiography_4)_Maya_Angelou_-_The_Heart_of_a_Woman-Random_House_Trade_(1981).epub","0","0","0.00","0","0","1"
